soil_moisture,temperature,soil_humidity,time,air_temperature,wind_speed,air_humidity, wind_gust,pressure, ph,rainfall,n,p,k,status
16,6,26,6,20.67,4.26,18.78,10.16,101.48,6.953246506,98.28583013,39,37,25,0
9,29,56,2,20.56,4.3,19.13,10.58,101.47,5.643710216,91.01152997,15,36,27,1
39,22,22,0,20.45,4.33,19.47,11.01,101.47,6.392313973,91.09745581,3,18,31,1
83,45,50,50,20.29,4.68,20.3,10.52,101.48,4.981816523,91.405983,8,38,32,1
39,13,69,64,20.13,5.02,21.14,10.04,101.48,5.421265283,89.78216168,33,31,34,1
55,30,63,47,19.97,4.55,21.84,9.52,101.48,6.942520105,97.51952041,14,29,32,0
24,43,35,10,19.81,4.08,22.53,8.99,101.47,5.435840509,89.98024312,18,20,26,1
69,2,35,104,19.68,4.14,22.84,8.99,101.48,5.870116071,95.94035356,9,21,32,0
62,45,62,44,19.56,4.19,23.16,8.99,101.48,4.74910393,95.89898581,20,30,27,1
18,16,21,110,19.5,4,23.03,9.54,101.47,5.497946899,100.3060719,9,38,25,0
35,17,29,2,19.44,3.81,22.9,10.08,101.46,6.811291098,89.74409017,26,24,34,1
59,16,51,62,19.44,4.66,22.94,10.98,101.46,6.460542749,97.4611918,31,36,29,0
30,33,61,47,19.43,5.52,22.99,11.88,101.46,4.791146778,91.46664318,14,18,35,1
37,8,55,106,19.38,5.49,23.28,12.26,101.45,6.4841522,89.59371481,40,16,35,0
51,14,47,8,19.34,5.46,23.57,12.63,101.44,6.526654345,95.04871605,28,27,34,1
42,36,56,6,19.31,5.32,23.17,12.47,101.44,6.279133738,97.79072474,0,17,30,1
57,38,45,28,19.28,5.17,22.77,12.31,101.44,6.052026047,93.53197359,1,29,29,1
61,18,31,24,19.37,5.49,21.98,12.71,101.43,5.73171945,91.77522598,2,36,31,0
68,3,59,0,19.46,5.81,21.19,13.11,101.42,5.32307197,96.23520043,12,27,26,0
21,13,68,25,19.41,5.64,21.22,12.14,101.42,4.66910839,96.63721027,7,28,35,1
43,16,35,62,19.36,5.48,21.24,11.16,101.41,5.101206389,96.38808001,0,36,26,1
6,5,54,65,19.34,5.79,21.18,12.32,101.41,5.339556562,98.05089394,26,35,31,1
66,6,27,59,19.31,6.09,21.11,13.47,101.41,5.061081874,91.22881052,27,21,30,0
87,23,25,78,19.29,6.4,21.05,14.63,101.41,5.821106036,98.57025046,22,38,31,0
18,39,34,92,19.2,5.98,21.14,14.5,101.4,5.956027059,90.38503469,22,18,31,0
67,28,40,107,19.1,5.57,21.22,14.37,101.4,5.676032581,96.08745082,28,23,28,0
79,2,49,101,19.05,5.94,21.28,13.7,101.4,6.524114355,94.67344737,7,31,27,0
42,38,24,77,18.99,6.31,21.34,13.04,101.41,6.273953676,89.29147581,29,34,26,1
11,12,53,87,18.94,6.29,21.5,13.66,101.41,6.128167757,97.45373619,8,37,33,1
9,44,70,53,18.89,6.27,21.66,14.29,101.41,4.934964765,91.54560427,39,16,27,1
21,18,26,49,18.83,6.54,21.8,14.29,101.4,5.445008416,95.8946444,40,24,25,0
57,7,32,81,18.76,6.8,21.94,14.29,101.4,4.525722333,93.17221967,19,38,26,1
52,36,55,71,18.71,6.63,22.01,14,101.4,5.403908328,100.7720705,21,21,30,1
89,28,65,60,18.66,6.46,22.08,13.71,101.4,6.621623545,93.92375879,22,18,33,1
1,22,58,5,18.54,6.38,22.4,12.76,101.4,6.207495815,91.88766069,31,20,30,1
77,13,49,109,18.41,6.31,22.72,11.82,101.4,5.418475257,91.10190759,18,26,31,0
85,19,42,35,18.38,6.38,22.55,13.41,101.4,6.112305667,67.12534492,24,130,195,0
38,32,28,73,18.34,6.44,22.38,15,101.41,6.092241627,68.38135469,13,144,204,1
9,0,21,24,18.31,6.43,21.84,14.36,101.41,5.896343436,68.73932528,22,123,205,0
10,0,43,94,18.28,6.42,21.31,13.71,101.41,6.15526103,66.83872293,36,125,196,0
27,17,57,105,18.24,6.24,20.76,14.5,101.41,5.732453638,65.34440794,24,131,196,0
31,5,41,31,18.21,6.07,20.21,15.29,101.41,6.253034534,70.39906054,2,123,198,1
24,17,70,25,18.19,6.36,19.92,15.92,101.41,6.106190557,66.76285469,35,140,197,1
6,33,64,48,18.16,6.65,19.62,16.55,101.41,5.647202395,69.63122027,11,122,195,1
67,29,23,45,18.15,6.76,19.27,16.12,101.41,6.130310493,66.77844567,6,123,203,1
46,44,37,45,18.14,6.86,18.93,15.69,101.41,6.499604931,73.88467027,17,134,204,1
3,25,48,83,18.14,7.28,18.7,15.34,101.4,5.554831977,74.91506217,25,130,197,1
12,35,29,48,18.13,7.71,18.47,15,101.4,5.800242694,66.02765219,27,145,205,1
73,21,26,61,18.03,7.5,18.54,15.19,101.4,5.570290539,68.06417307,9,122,201,0
74,32,47,25,17.93,7.29,18.62,15.38,101.4,6.27564088,65.84748763,16,139,203,0
72,37,69,1,17.84,7.34,18.75,17.6,101.4,5.536645599,67.235765,32,141,204,0
87,13,64,2,17.74,7.38,18.88,19.83,101.4,6.208196881,73.02882766,22,138,195,0
1,26,29,63,17.61,7.04,19.24,18.08,101.4,5.870600622,68.23963161,31,144,202,1
69,14,39,110,17.48,6.7,19.59,16.33,101.41,6.334771461,71.4065452,3,136,205,0
29,32,30,101,17.34,6.87,20.24,15.14,101.4,5.856575335,69.66256816,28,122,197,0
25,3,41,1,17.2,7.04,20.89,13.95,101.4,5.898944282,65.52279323,4,136,204,0
86,7,50,26,17.13,7.08,20.78,19.42,101.4,5.775600435,72.24230804,39,145,201,0
44,25,69,109,17.06,7.12,20.66,24.88,101.4,5.931101816,66.93065667,38,132,197,0
20,6,26,86,16.99,7.16,20.54,30.35,101.4,6.2286454,69.17281221,36,133,198,1
70,20,52,11,16.92,7.2,20.43,35.82,101.4,5.594240603,70.08200379,25,121,201,0
38,29,22,3,16.88,6.93,20.51,27.14,101.41,5.569230319,69.75734306,15,125,199,1
81,7,66,107,16.83,6.65,20.59,18.46,101.42,5.93202852,68.66813363,24,140,205,0
45,10,37,11,16.76,6.46,20.84,28.58,101.44,6.423216506,73.23901752,13,132,203,1
35,23,39,17,16.69,6.28,21.08,38.71,101.46,6.417500829,67.10439401,5,126,197,1
73,8,20,75,16.61,6.32,21.04,37.82,101.46,6.234904253,65.70148216,30,120,200,0
85,16,56,40,16.53,6.36,21,36.92,101.47,6.000573725,69.30772897,23,142,197,0
33,42,70,22,16.42,6.47,21.37,25.78,101.48,5.685102769,74.53557341,26,135,203,1
52,35,65,61,16.32,6.58,21.74,14.63,101.48,5.662140095,73.28712806,7,126,203,1
26,36,25,9,16.26,6.27,21.83,14.55,101.48,6.358186848,66.53946559,32,139,198,1
41,1,34,21,16.21,5.96,21.92,14.46,101.47,6.119495295,66.38448261,9,141,202,0
83,39,30,47,16.12,6.1,21.69,14.2,101.48,6.207600783,68.69420397,20,142,196,1
13,6,45,33,16.04,6.25,21.46,13.95,101.48,6.48754639,71.55665483,32,129,201,1
52,24,47,59,15.98,5.82,21.33,13.42,101.49,5.81717753,71.06611222,3,134,199,1
37,0,34,43,15.93,5.38,21.2,12.9,101.5,6.325480034,73.01026829,38,138,204,0
75,17,58,6,15.87,4.95,21.07,12.37,101.51,5.562790949,67.92204319,14,131,198,0
72,36,31,40,15.82,4.72,20.94,11.52,101.51,6.487369687,65.06962486,20,122,204,1
46,2,48,11,15.77,4.5,20.81,10.67,101.51,6.116982944,71.18289431,40,126,201,1
66,41,53,66,15.75,4.63,20.58,10.72,101.52,5.695792761,67.03840888,36,128,204,1
39,32,39,91,15.73,4.76,20.34,10.76,101.52,5.734317007,74.40198861,11,132,197,0
57,8,40,63,15.83,4.96,19.93,11.5,101.52,6.329499832,65.3973168,0,137,195,0
31,4,57,108,15.93,5.17,19.52,12.24,101.53,6.167013532,65.70430027,19,123,200,0
72,28,44,37,15.8,4.5,20.02,11.48,101.54,5.653776058,71.43001582,31,136,197,0
36,43,27,64,15.67,3.82,20.51,10.71,101.54,5.840256272,73.34232097,4,134,200,1
73,34,59,56,15.84,4.74,20.6,11.98,101.54,5.539980812,68.68895899,39,139,201,1
5,37,69,53,16.02,5.67,20.7,13.26,101.55,5.833302165,70.95666003,8,127,196,1
9,30,49,98,16.5,5.9,20.4,13.99,101.56,6.399433771,74.62834921,39,138,203,0
29,23,26,27,16.98,6.14,20.09,14.72,101.57,6.138958698,67.3917379,32,120,204,1
45,34,37,46,17.33,6.14,20.23,14.46,101.58,5.972850838,65.01095312,12,142,203,1
48,17,55,73,17.67,6.15,20.37,14.2,101.59,6.456079585,71.29813872,8,133,195,0
14,27,53,95,18.08,6.68,20.34,25.01,101.59,6.336426667,66.13442813,8,139,199,0
7,6,56,98,18.49,7.22,20.31,35.82,101.59,6.425419926,65.2982112,21,134,202,0
13,29,65,57,18.97,7.47,19.9,41.91,101.6,6.294395676,71.63437433,40,140,195,1
70,27,31,17,19.45,7.72,19.48,48,101.6,6.477768039,71.60102999,39,127,202,0
35,4,33,14,19.94,8.13,18.84,39.79,101.6,5.931538447,73.55807954,19,120,195,1
86,31,47,94,20.43,8.54,18.21,31.58,101.61,5.980598579,67.15094741,21,139,201,0
13,7,60,96,21.11,8.45,17.32,33.06,101.62,6.389783283,65.90227462,17,136,195,0
8,16,32,44,21.79,8.36,16.42,34.54,101.62,5.693287415,70.68098614,33,139,203,1
42,7,69,10,22.47,8.26,15.52,36.02,101.62,6.00299607,67.2739864,22,133,201,1
69,30,49,6,23.15,8.17,14.63,37.5,101.63,6.372959542,74.03030056,32,130,196,1
20,26,42,48,23.62,8.39,13.76,41.39,101.64,5.510924849,74.10225057,37,135,205,1
52,3,45,54,24.09,8.61,12.88,45.28,101.65,5.69945282,65.80006004,15,140,195,0
71,41,28,82,24.51,9.44,12.16,36.76,101.66,5.778594403,73.67984885,39,132,196,1
63,14,25,36,24.92,10.28,11.45,28.24,101.67,6.315586313,66.05911698,40,121,199,0
4,20,69,82,25.36,10.09,10.8,49.42,101.67,5.971813006,69.706113,40,132,202,1
60,26,29,23,25.8,9.9,10.15,70.59,101.67,5.891195653,66.48490371,29,142,203,0
54,27,48,86,26.16,10.5,9.66,63.86,101.67,6.129812716,74.08101744,32,121,199,1
83,15,22,70,26.51,11.1,9.18,57.14,101.67,6.313085601,69.8671263,6,140,205,0
27,6,20,66,26.77,10.75,9.08,42.06,101.68,6.053662544,69.81855775,8,120,196,0
35,17,70,61,27.03,10.4,8.98,26.97,101.69,5.804799142,74.82144653,34,133,202,1
37,44,42,84,26.85,12.3,8.82,34.54,101.7,6.400719746,69.39630398,35,135,199,1
12,37,35,82,26.67,14.2,8.66,42.11,101.7,5.953966361,69.30927185,16,145,199,1
24,16,58,47,26.84,14.67,8.52,41.74,101.7,5.609255992,74.19664838,8,136,201,0
55,30,57,102,27.02,15.14,8.37,41.38,101.71,5.777271492,72.37127689,25,129,195,0
21,0,49,67,27.54,14.05,8.2,40.69,101.71,5.682395429,68.8503047,16,130,201,0
28,18,61,34,28.06,12.96,8.02,40,101.71,5.863996687,71.03001556,39,129,203,1
12,42,29,18,28.17,14.42,7.72,48.57,101.71,6.444373116,69.92107482,38,135,203,1
70,7,21,95,28.29,15.89,7.42,57.14,101.71,5.550832178,69.71518491,33,120,205,0
10,12,54,20,28.56,14.86,7.42,61.9,101.71,6.107741788,73.69529586,35,125,204,1
32,9,24,35,28.84,13.82,7.43,66.67,101.71,5.620745638,66.57462809,1,132,200,1
36,28,26,50,28.85,14.92,7.18,66.67,101.72,6.349875906,69.27779761,39,140,203,1
36,14,59,9,28.86,16.01,6.92,66.67,101.72,6.484323189,66.83113717,28,145,202,1
40,12,32,8,28.82,16.92,6.84,93.34,101.71,5.838748311,70.31782647,6,128,200,1
81,38,20,60,28.78,17.82,6.75,120,101.7,6.29099842,74.10919422,6,139,199,1
60,15,22,21,29.16,16.87,6.45,114.54,101.7,5.638328481,73.06862952,29,122,196,0
63,36,60,27,29.55,15.92,6.15,109.09,101.69,6.415555956,66.34234944,37,144,197,0
52,13,62,9,29.6,16.01,6.02,98.99,101.68,6.323722572,73.77063744,38,120,197,1
12,8,27,94,29.64,16.1,5.88,88.89,101.68,5.757009965,70.75633584,38,141,198,0
31,0,67,61,30.02,15.32,5.92,90.6,101.67,6.158689406,74.46411148,14,121,203,0
70,30,70,71,30.39,14.53,5.96,92.31,101.66,5.733539807,69.92092839,6,125,204,1
77,31,35,36,30.74,14.3,5.86,83.66,101.66,5.908724337,69.44115171,32,138,197,0
65,18,62,86,31.08,14.07,5.76,75,101.65,6.361141107,71.40043037,11,124,204,0
42,14,23,36,31.25,13.14,5.68,68.27,101.64,5.96537863,68.42802444,23,138,200,1
79,43,39,16,31.42,12.22,5.61,61.54,101.62,6.476757723,66.70016285,40,143,201,0
84,6,59,36,31.27,14.29,5.5,68.27,101.61,6.224542938,70.42508897,6,142,202,0
52,21,38,58,31.12,16.36,5.38,75,101.6,6.209928251,66.5964488,37,124,195,1
58,12,67,35,31.18,15.14,5.38,76.21,101.6,5.841138354,66.00817551,35,134,204,1
65,34,69,41,31.24,13.92,5.37,77.42,101.6,6.283818329,53.65742581,119,25,51,1
49,25,66,89,31.26,13.96,5.36,66.76,101.6,6.818261383,46.87420883,119,19,55,1
32,39,68,0,31.28,14.01,5.35,56.1,101.59,6.37620108,57.04147057,105,30,50,1
1,11,67,3,31.31,14.06,5.33,45.44,101.58,6.581587932,57.95826144,114,8,50,1
4,11,38,87,31.33,14.1,5.32,34.78,101.58,6.932739726,41.87540028,93,22,52,1
30,45,60,40,31.06,14.37,5.51,57.66,101.57,6.140099215,49.11618732,80,26,55,1
67,43,21,37,30.79,14.64,5.7,80.55,101.56,6.467095849,57.79652846,85,27,45,0
89,19,49,77,30.52,14.92,5.88,103.43,101.55,6.849471704,59.46338556,85,22,53,1
63,28,44,49,30.25,15.19,6.07,126.32,101.54,6.512196212,54.60159289,82,22,45,1
24,33,20,104,30.17,15.49,6.1,112.92,101.53,6.039584629,44.07843475,118,13,54,0
70,6,52,10,30.08,15.79,6.12,99.52,101.52,6.057697106,57.72799157,83,25,53,0
37,23,37,91,30,16.09,6.15,86.13,101.51,6.423898762,53.78929956,86,15,47,0
45,30,52,46,29.92,16.39,6.18,72.73,101.5,6.936997681,57.57343233,101,10,47,1
65,34,44,97,30.16,14.78,6.15,71.66,101.49,6.251286661,40.794305,119,9,50,0
1,44,37,55,30.41,13.17,6.13,70.59,101.48,6.190015912,43.08961827,104,17,46,1
88,22,69,72,30.46,13.2,5.99,67.94,101.47,6.681606702,44.22066914,95,12,51,1
63,37,28,83,30.51,13.22,5.85,65.3,101.46,6.51075991,57.74091817,102,14,52,1
9,23,46,73,30.56,13.25,5.71,62.65,101.44,6.770278088,57.44942094,109,21,55,1
56,33,40,24,30.61,13.28,5.57,60,101.43,6.429788073,58.79889057,81,18,50,0
20,5,61,39,30.65,13.14,5.52,62.65,101.42,6.209888345,44.20656987,103,17,51,1
14,11,66,6,30.69,13,5.48,65.3,101.4,6.419052193,59.65590798,105,14,50,1
80,31,30,41,30.73,12.87,5.44,67.94,101.39,6.237861736,49.48575692,97,8,52,1
72,44,23,73,30.77,12.73,5.39,70.59,101.38,6.762471629,56.45229202,120,19,49,1
86,25,48,106,30.68,13.74,5.08,79.74,101.38,6.612847999,40.12650421,95,16,55,0
29,38,47,108,30.59,14.74,4.77,88.89,101.37,6.704688865,46.05122728,83,29,52,0
61,11,43,16,30.66,13.45,4.9,72.35,101.36,6.049609892,46.85176955,83,9,45,0
70,18,31,103,30.72,12.16,5.04,55.81,101.36,6.762030215,48.32113628,91,21,50,0
24,3,54,46,30.84,12.24,5.18,61.24,101.35,6.65398725,57.23028471,116,5,54,0
8,11,69,44,30.95,12.32,5.31,66.67,101.35,6.738030547,55.29563514,112,28,54,1
63,21,29,51,30.94,12.15,5.16,58.22,101.34,6.095689937,48.45978627,88,29,51,0
63,7,60,110,30.94,11.98,5.01,49.78,101.32,6.538006356,48.01138482,118,15,45,0
21,36,25,110,30.94,11.82,4.86,41.33,101.31,6.377427122,54.82963379,92,21,48,0
70,19,64,10,30.93,11.65,4.71,32.88,101.3,6.417011754,57.26773002,106,14,45,0
46,42,29,93,30.86,12.26,4.7,41.97,101.3,6.649086972,51.19470197,99,5,47,0
63,34,52,77,30.79,12.87,4.68,51.06,101.29,6.25933595,49.43050977,98,8,51,1
66,32,67,91,31.02,12.14,4.69,42.92,101.29,6.121168559,53.33484977,108,22,46,0
90,42,51,57,31.25,11.42,4.7,34.78,101.29,6.031424482,44.3993381,119,7,55,1
44,33,30,110,31.22,11.28,4.5,44.66,101.28,6.835268184,54.30660782,117,27,48,0
73,4,58,100,31.18,11.13,4.29,54.55,101.26,6.551750306,46.06193778,109,10,53,0
7,35,60,61,31.16,12.34,4.08,71.72,101.26,6.940236218,48.47833278,80,16,46,1
4,23,67,58,31.14,13.54,3.87,88.89,101.26,6.87606733,56.47941847,100,18,52,1
59,28,70,9,31.14,13.72,3.68,71.11,101.26,6.457216535,43.52897517,91,7,53,1
58,14,51,69,31.13,13.9,3.49,53.33,101.26,6.921847888,42.10681516,86,6,53,0
1,10,66,60,30.9,13.62,3.74,60,101.26,6.881425746,57.40847165,107,5,52,1
5,36,28,26,30.67,13.33,4,66.67,101.26,6.915717008,51.75212401,103,16,49,1
87,2,47,98,30.75,12.82,4.18,67.62,101.26,6.206247494,57.05709413,101,20,48,0
34,24,48,110,30.83,12.3,4.36,68.57,101.25,6.29542477,58.48160844,85,25,47,0
27,0,32,54,30.8,11.86,4.54,52.19,101.25,6.399669044,55.74073582,84,7,51,0
41,39,28,70,30.76,11.41,4.73,35.82,101.25,6.862157042,55.49541453,102,28,54,1
39,23,22,40,30.66,12.42,4.8,49.49,101.24,6.224066378,49.29456609,98,25,52,1
4,45,21,40,30.55,13.44,4.86,63.16,101.24,6.093814669,49.08553937,97,25,50,1
3,5,21,62,30.52,12.31,5.12,56.58,101.24,6.291540278,50.55710813,90,16,45,1
35,13,26,73,30.49,11.18,5.37,50,101.25,6.32281728,54.65423596,95,12,46,0
82,12,67,19,30.4,12.17,6.02,47.22,101.25,6.873283991,51.70497792,82,23,49,0
90,33,34,9,30.32,13.16,6.68,44.44,101.25,6.074209622,48.11248366,82,25,51,0
5,31,61,76,30.23,12.62,6.68,47.61,101.26,6.49889585,51.26046418,110,28,46,1
90,40,62,87,30.14,12.07,6.68,50.79,101.26,6.678805092,48.58241822,118,21,51,1
42,15,21,74,30.04,11.52,6.67,53.96,101.26,6.114128685,54.22722466,120,20,45,0
54,14,40,52,29.95,10.98,6.67,57.14,101.27,6.405054243,56.39962921,91,7,52,1
41,17,20,34,29.77,11.19,6.62,57.86,101.27,6.110142735,51.70699144,81,6,55,1
46,43,31,11,29.59,11.4,6.57,58.57,101.26,6.828982708,56.34144589,101,13,54,1
68,11,52,29,29.41,11.6,6.52,59.28,101.26,6.451499764,44.63907691,101,17,55,0
57,10,49,5,29.23,11.81,6.47,60,101.26,6.313512999,46.06382209,111,6,53,0
21,8,53,29,29.14,11.86,6.65,51.82,101.27,6.755192025,45.24690619,107,10,49,0
49,4,44,62,29.04,11.92,6.83,43.64,101.28,6.623167177,40.32161859,115,11,46,0
16,9,44,26,28.86,11.7,7,49.1,101.28,6.12532356,44.20899581,84,25,52,0
64,14,37,41,28.67,11.48,7.16,54.55,101.28,6.653867608,54.7657624,120,7,47,1
32,34,27,70,28.52,11.27,7.02,44.92,101.28,6.343942518,48.31219031,91,12,46,1
28,5,48,30,28.37,11.06,6.88,35.29,101.28,6.217300786,53.14626213,89,22,52,1
45,27,29,94,28.2,9.73,7.06,29.08,101.28,6.286387658,49.52320689,113,19,46,0
14,45,34,108,28.04,8.4,7.23,22.86,101.28,6.7698938,58.97878791,97,22,50,0
35,25,23,67,27.83,9.02,7.58,25.06,101.28,6.744966312,46.59207341,117,30,50,1
1,27,41,103,27.62,9.63,7.92,27.27,101.27,6.391858432,59.67927244,90,14,52,0
90,13,53,25,27.44,10.28,7.66,36.71,101.28,6.770434148,42.91292205,104,23,47,0
69,25,52,29,27.27,10.94,7.4,46.15,101.28,6.727468157,59.75980023,81,16,45,0
86,42,24,79,27.1,10.42,7.45,48.08,101.28,6.662244646,41.16554802,88,5,47,1
60,35,44,101,26.94,9.91,7.5,50,101.28,6.944640222,51.51033554,92,7,45,0
4,15,56,98,26.78,10.7,7.56,61.36,101.28,6.507110986,47.81847573,81,18,50,0
41,3,28,24,26.63,11.5,7.61,72.73,101.28,6.520663422,50.78669728,111,5,55,1
72,43,51,89,26.46,10.02,7.81,55.42,101.29,6.106500787,40.228644,108,23,51,1
50,32,57,110,26.28,8.54,8.01,38.1,101.3,6.277484043,43.87712348,113,30,50,0
40,8,42,106,26.12,8.71,8.35,40.11,101.3,6.195142279,48.75859458,83,10,53,0
45,19,42,13,25.95,8.88,8.69,42.11,101.31,6.792035575,44.2068997,101,11,51,1
17,11,26,78,25.88,8.01,8.72,43.7,101.32,6.472756256,57.51549686,114,21,55,1
26,4,41,60,25.82,7.13,8.74,45.28,101.33,6.000975617,40.71210074,99,6,45,0
84,31,50,106,25.56,6.48,9.18,31.94,101.33,6.587791262,59.26519444,92,20,55,0
86,19,70,34,25.31,5.83,9.62,18.6,101.33,6.956508826,54.38748495,92,7,48,0
19,27,41,43,25.17,6.06,9.8,17.87,101.34,6.259086583,46.76837499,91,24,55,1
58,3,69,16,25.04,6.3,9.99,17.14,101.34,6.747537642,47.46447019,110,21,54,1
60,35,21,57,24.82,6.04,10.74,22.06,101.34,6.932537231,56.72496677,112,25,51,1
25,34,49,40,24.59,5.78,11.5,26.97,101.35,6.353107393,48.99390828,89,25,54,1
8,26,57,6,24.42,5.44,11.94,24.8,101.35,6.211748957,42.00660251,100,10,53,1
90,44,69,19,24.26,5.1,12.39,22.64,101.36,6.277245254,54.49960057,83,22,54,0
86,15,59,98,24.22,5.52,12.2,23.08,101.38,6.560443519,56.31866159,95,14,50,0
26,10,25,54,24.17,5.95,12.02,23.53,101.39,6.903020221,47.72078245,119,30,49,0
14,19,35,13,24.06,5.76,12.16,27.35,101.4,6.765094964,58.28697664,97,12,47,1
54,32,23,76,23.95,5.58,12.29,31.17,101.4,6.189213927,48.32428609,110,7,45,1
6,12,43,56,23.88,5.72,12.62,29.54,101.4,6.904241707,41.53218699,96,18,50,1
46,29,52,32,23.8,5.85,12.95,27.91,101.41,6.463271076,43.97193745,83,23,55,1
12,22,44,40,23.67,5.16,13.3,19.29,101.42,6.260838965,58.54876687,120,24,47,1
76,16,43,69,23.54,4.48,13.64,10.67,101.42,6.776533055,28.08253201,115,17,55,1
7,23,44,108,23.4,4.55,14.01,17.84,101.43,6.528404378,26.32405487,114,27,48,0
76,37,61,65,23.26,4.62,14.38,25,101.44,6.750145572,22.52497327,101,25,52,1
30,20,45,96,23.24,5.3,14.6,26.14,101.46,6.562832807,20.76223014,118,18,52,0
36,36,25,83,23.23,5.97,14.83,27.27,101.47,6.117530021,28.16057247,95,26,45,1
19,33,43,43,23.2,6.22,15.02,30.08,101.48,6.076459669,26.26243014,81,25,49,1
48,36,55,103,23.16,6.46,15.22,32.88,101.49,6.293486295,21.30290472,117,24,53,0
88,25,28,0,23.12,6.42,15.42,32.03,101.5,6.069171847,25.93496537,114,30,51,0
55,37,25,88,23.08,6.38,15.62,31.17,101.51,6.740983646,25.21609113,113,6,52,1
13,41,48,83,22.94,6.21,15.93,29.54,101.52,6.201797639,26.23838511,108,26,52,1
12,8,29,59,22.8,6.04,16.25,27.91,101.53,6.041027474,29.86681385,81,30,48,1
80,20,37,85,22.72,6.27,16.38,29.34,101.54,6.019372459,29.1194739,115,9,52,1
90,31,55,38,22.65,6.5,16.5,30.77,101.55,6.704104127,25.33014238,83,7,45,0
75,28,24,43,22.64,6.44,16.42,30.02,101.56,6.494251024,21.08484101,84,21,55,1
55,12,41,55,22.64,6.38,16.33,29.27,101.56,6.224535449,21.58992507,109,26,45,1
81,38,34,46,22.62,6.32,16.29,28.77,101.57,6.160414414,20.88620369,95,27,55,1
79,33,58,62,22.6,6.27,16.26,28.27,101.58,6.168757984,26.83924845,119,5,55,1
71,14,24,68,22.57,6.22,16.23,27.77,101.58,6.085444691,21.26034986,110,14,51,0
83,8,47,63,22.55,6.16,16.19,27.27,101.59,6.159050816,26.70581328,82,18,48,0
38,10,38,38,22.56,5.85,16.13,26,101.6,6.606033244,29.1102594,87,14,48,1
44,0,62,47,22.58,5.54,16.08,24.74,101.6,6.447662945,28.78654515,85,9,53,0
11,34,35,37,22.35,4.71,16.72,19.6,101.6,6.105909623,23.66620626,100,6,53,1
51,27,31,22,22.12,3.88,17.36,14.46,101.61,6.559763394,27.56918621,107,12,46,1
88,6,60,97,21.86,3.74,18.24,12.54,101.61,6.14410903,27.95602304,91,13,47,0
13,8,30,46,21.6,3.61,19.11,10.62,101.61,6.099662369,20.36001144,102,25,50,1
14,41,54,69,21.65,4.23,18.85,15.41,101.61,6.413927319,24.52020164,117,25,53,1
26,5,38,18,21.69,4.84,18.58,20.21,101.61,6.075144116,23.69586761,85,21,52,1
23,26,26,40,21.74,5.46,18.32,25,101.61,6.123802502,22.68766503,104,25,55,0
28,44,28,44,21.79,5.84,17.96,28.94,101.61,6.698468621,22.81863447,102,24,54,1
47,29,31,59,21.84,6.21,17.6,32.88,101.61,6.088885814,28.70627683,116,25,50,0
22,8,41,71,21.74,6.48,18.12,30.56,101.61,6.367800632,26.52364146,100,17,48,0
85,18,42,73,21.65,6.76,18.64,28.24,101.61,6.425930938,23.44398467,110,25,54,1
21,12,33,53,21.5,6.44,19.17,22.76,101.61,6.469983276,23.56130173,104,25,51,1
89,33,69,24,21.35,6.12,19.7,17.27,101.61,6.094016338,29.44008034,107,11,54,0
34,18,69,69,21.24,6.02,19.93,21.17,101.61,6.150090899,28.69113835,98,26,52,1
22,19,22,61,21.14,5.92,20.16,25.08,101.62,6.646962425,25.37828397,88,17,52,0
84,18,26,5,21.04,5.81,20.38,28.98,101.62,6.379690748,21.7508774,87,25,46,0
69,15,61,104,20.93,5.71,20.61,32.88,101.62,6.732834334,28.36535596,120,8,46,0
85,1,68,71,20.76,5.64,21.09,30.78,101.62,6.126019932,23.28207838,95,13,46,0
77,22,57,67,20.6,5.58,21.56,28.68,101.62,6.161123579,25.1290048,108,22,47,0
90,2,41,0,20.43,5.51,22.04,26.59,101.62,6.442810053,26.51924782,82,13,52,0
54,6,52,95,20.27,5.44,22.52,24.49,101.62,6.732049075,26.47844429,120,23,55,0
41,33,25,22,20.16,4.74,22.69,20.7,101.62,6.243673725,24.93861254,110,22,47,1
3,19,61,97,20.04,4.04,22.86,16.9,101.63,6.266208727,21.19014526,95,23,45,0
35,42,64,13,19.85,4.06,23.16,12.7,101.63,6.350623739,20.21126747,106,10,49,1
51,28,46,74,19.66,4.09,23.45,8.51,101.63,6.002927293,22.21807088,99,12,52,1
28,24,35,89,19.52,3.6,23.48,8.16,101.63,6.342573112,20.49035619,106,20,51,1
76,19,60,42,19.38,3.1,23.52,7.82,101.63,6.163921248,21.9653077,83,11,53,0
29,30,38,4,19.25,3.52,23.87,8.24,101.64,6.121745389,25.16359891,117,19,55,1
33,39,21,39,19.12,3.93,24.22,8.66,101.64,6.130160473,23.49535234,98,26,49,1
71,17,65,89,19.05,4.28,24.53,13.36,101.64,6.440584681,27.27899847,113,20,48,1
48,4,64,40,18.97,4.62,24.84,18.05,101.63,6.185053234,26.30820876,101,17,47,1
83,6,53,30,18.82,4.42,25.52,20.34,101.62,6.157724816,26.85422624,98,7,45,0
64,17,24,32,18.67,4.22,26.2,22.64,101.61,6.776987974,21.90440445,93,22,48,0
19,11,55,19,18.5,4.01,26.85,16.05,101.61,6.431970877,20.66127836,95,21,47,1
